#{"t_start": 1683635334.1691422, "env_id": "TestEnvironment-v1"}
r,l,t
67.034192,100,408.236197
71.837733,100,408.721422
47.686815,100,409.2098
62.122097,100,409.679627
73.258964,100,410.199079
55.250425,100,410.689479
51.777654,100,411.167658
79.078399,100,411.743514
68.580014,100,412.243373
75.905303,100,412.729752
48.693208,100,413.242664
73.811272,100,413.785232
38.224258,100,414.274309
60.240556,100,414.791368
45.911647,100,415.296757
54.983527,100,415.800762
81.946691,100,416.344738
82.309333,100,416.837706
76.667102,100,417.316226
68.80645,100,417.815333
56.736133,100,418.291883
76.759684,100,418.871007
61.75759,100,419.348789
71.807883,100,419.879899
75.899563,100,420.409872
69.458818,100,420.892817
78.693924,100,421.392425
79.788957,100,421.917567
75.0629,100,422.446259
47.570224,100,422.913488
58.195999,100,423.425541
83.109731,100,423.929945
57.401558,100,424.398019
59.872941,100,424.893988
72.084374,100,425.402657
75.67142,100,425.945288
78.790384,100,426.509279
63.381552,100,427.024403
61.417383,100,427.518346
52.786413,100,428.021784
76.199111,100,428.550577
72.068729,100,429.060759
76.229729,100,429.531126
73.121795,100,430.004531
52.192641,100,430.493621
73.647196,100,431.021098
64.78468,100,431.48403
70.594907,100,431.970371
51.791254,100,432.475442
83.821748,100,433.032946
70.121041,100,433.524444
54.411703,100,434.00138
70.441055,100,434.477683
68.814278,100,434.965464
81.411744,100,435.486535
50.659933,100,435.994225
83.04453,100,436.492578
49.751976,100,436.960523
60.554474,100,437.440239
79.925653,100,438.029321
44.270328,100,438.50671
73.765287,100,438.997223
58.453549,100,439.490038
68.174908,100,440.00924
66.466114,100,440.549522
84.51343,100,441.158539
53.324258,100,441.67713
55.682015,100,442.231536
63.011795,100,442.743877
74.6866,100,443.241445
76.340669,100,443.785534
72.854192,100,444.293794
55.871345,100,444.773549
59.296861,100,445.284595
84.688933,100,445.796329
75.345842,100,446.288773
80.528292,100,446.79048
51.7255,100,447.249346
70.163148,100,447.739094
57.025014,100,448.246213
72.801633,100,448.746625
49.309812,100,449.241062
49.346207,100,449.752348
81.232801,100,450.257774
46.061482,100,450.731142
60.831913,100,451.250401
66.656078,100,451.747762
58.573273,100,452.227847
51.863734,100,452.795753
78.199792,100,453.357093
71.066022,100,453.839538
58.410023,100,454.342954
76.004155,100,454.846674
78.490223,100,455.325672
56.887263,100,455.825543
32.142089,100,456.318156
76.654384,100,456.823263
62.826942,100,457.329374
70.655134,100,457.809549
71.366854,100,458.309591
79.259616,100,458.836761
73.352501,100,459.304216
61.514509,100,459.782232
70.135808,100,460.278208
64.6283,100,460.769181
80.99707,100,461.269347
56.515676,100,461.776114
70.185838,100,462.261635
71.877388,100,462.792694
80.651645,100,463.322577
50.363949,100,463.796041
50.876406,100,464.316522
84.410242,100,464.829767
49.147883,100,465.410131
69.528465,100,465.889579
64.481785,100,466.37545
77.348209,100,466.883364
50.725285,100,467.3929
72.451685,100,467.949922
81.444116,100,468.477287
48.731374,100,468.973464
33.456263,100,469.439977
71.053856,100,469.906915
66.917291,100,470.391589
66.593145,100,470.890144
73.179956,100,471.423697
79.064468,100,471.921804
69.483296,100,472.52566
80.86059,100,473.047918
65.733452,100,473.541427
65.901088,100,474.023499
65.652527,100,474.499379
83.615742,100,475.046442
66.010767,100,475.523847
70.612446,100,476.052224
83.555099,100,476.521307
79.959881,100,476.994466
78.348938,100,477.462523
50.62151,100,477.939282
70.438344,100,478.438041
19.475528,100,478.929776
38.614673,100,479.423796
81.784963,100,479.990721
78.66819,100,480.476029
55.050492,100,480.947658
74.873796,100,481.431955
54.487615,100,481.884139
47.427555,100,482.359118
57.858979,100,482.915736
57.819409,100,483.460609
59.225892,100,483.962338
67.640917,100,484.437016
84.052454,100,484.930263
71.46009,100,485.454302
68.048797,100,485.976845
74.633266,100,486.553339
70.140745,100,487.153951
55.631218,100,487.731151
58.980974,100,488.468979
65.537142,100,489.106387
52.383687,100,489.602052
78.945961,100,490.097041
72.1801,100,490.581199
82.735344,100,491.070133
84.423151,100,491.626957
64.448843,100,492.177702
50.273102,100,492.676068
82.38648,100,493.223606
72.710997,100,493.808593
69.546517,100,494.477048
73.232104,100,495.004645
62.143083,100,495.489424
74.342256,100,496.009185
76.714226,100,496.548716
73.272469,100,497.026801
66.335673,100,497.517405
33.701345,100,498.007541
66.414821,100,498.601964
72.086413,100,499.141793
71.252941,100,499.650388
83.235418,100,500.202752
73.473796,100,500.708268
62.468447,100,501.193808
84.964611,100,501.724729
82.787441,100,502.246803
64.206045,100,502.755742
53.518162,100,503.282762
73.461973,100,503.768693
60.567739,100,504.273901
81.465819,100,504.840554
81.123648,100,505.425994
80.109985,100,506.031448
47.873992,100,506.534178
66.457203,100,507.078984
49.36408,100,507.666521
74.679106,100,508.286639
76.596303,100,508.859081
72.481763,100,509.413498
78.109795,100,509.998966
65.361407,100,510.53722
62.619349,100,511.07651
59.827624,100,511.666174
51.195493,100,512.207793
82.860209,100,512.80329
69.693675,100,513.407779
48.326894,100,513.971123
38.1179,100,514.532788
61.013787,100,515.120918
68.417834,100,515.733323
59.790366,100,516.380524
46.563484,100,516.934919
53.939709,100,517.427099
44.807799,100,517.899051
82.70636,100,518.448291
54.65537,100,518.9691
61.75238,100,519.468785
78.900568,100,519.934171
75.964821,100,520.418885
57.997071,100,520.880355
43.817409,100,521.353322
82.417929,100,521.913252
44.202055,100,522.436468
65.588914,100,522.912956
57.172075,100,523.374929
69.343147,100,523.883859
85.226873,100,524.396867
57.785332,100,524.867744
60.321545,100,525.337277
56.501014,100,525.840911
69.895405,100,526.36474
42.736472,100,526.870147
82.350591,100,527.390852
82.731755,100,527.931018
83.164577,100,528.413353
61.500762,100,528.946179
78.238492,100,529.472815
48.113889,100,529.972874
49.263408,100,530.475897
81.6761,100,531.062085
69.172325,100,531.829557
78.332944,100,532.403717
55.564208,100,532.96552
64.880986,100,533.660203
60.089676,100,534.45864
62.906636,100,535.103084
83.832407,100,535.750032
62.380776,100,536.524306
79.322815,100,537.145363
52.441478,100,537.827362
46.596148,100,538.392422
76.107393,100,538.901871
45.491487,100,539.436188
69.301465,100,539.916819
79.934814,100,540.463965
57.553776,100,540.997945
72.225344,100,541.49503
73.476929,100,541.993407
62.664951,100,542.517403
58.773388,100,543.034079
59.706479,100,543.546536
72.21264,100,544.017425
77.536172,100,544.507736
61.990363,100,545.00942
72.250811,100,545.549918
83.270354,100,546.118428
63.611136,100,546.727186
83.761154,100,547.322761
47.225674,100,547.865062
62.466068,100,548.381362
71.627006,100,548.855416
68.043778,100,549.339781
69.685448,100,549.96446
79.885587,100,550.58871
55.348448,100,551.136593
79.023569,100,551.632398
71.60553,100,552.14882
79.370094,100,552.675261
51.414987,100,553.217944
56.001067,100,553.741228
78.641295,100,554.304907
77.312666,100,554.869082
63.32673,100,555.39138
48.419232,100,555.911896
65.432826,100,556.491153
67.273691,100,557.040332
80.208989,100,557.600679
54.36815,100,558.175607
79.372657,100,558.757217
61.144671,100,559.321794
72.029428,100,559.885583
78.400518,100,560.468383
60.437546,100,561.024787
83.936148,100,561.66837
86.8696,100,562.305437
83.271338,100,562.89733
76.032403,100,563.460523
33.32372,100,564.040133
54.14594,100,564.628107
81.982601,100,565.29463
42.141493,100,565.874452
68.879336,100,566.453236
79.706856,100,567.088063
46.570234,100,567.711047
82.929269,100,568.473093
39.821252,100,569.090904
80.256008,100,569.845892
60.919425,100,570.478878
54.036587,100,571.006064
83.978059,100,571.648569
50.073617,100,572.19366
82.080653,100,572.693397
78.416485,100,573.162014
68.495851,100,573.68477
69.153721,100,574.201004
84.295022,100,574.733037
58.437659,100,575.3318
76.21653,100,575.851107
74.746285,100,576.454429
49.036791,100,576.948045
78.297458,100,577.480684
67.121164,100,578.017895
66.228933,100,578.587645
60.522398,100,579.183169
79.556773,100,579.890424
84.336412,100,580.42977
71.065755,100,580.940609
73.256079,100,581.490358
85.487878,100,582.098034
79.279623,100,582.666934
76.808577,100,583.2395
73.63346,100,583.763657
76.289882,100,584.289098
58.838857,100,584.798032
72.567148,100,585.366654
74.232275,100,585.887496
67.642512,100,586.441371
82.356364,100,587.065289
83.241106,100,587.589838
51.086209,100,588.119038
56.832716,100,588.676681
38.141047,100,589.201616
65.007538,100,589.735532
82.960342,100,590.364258
68.678597,100,590.909614
82.524673,100,591.499983
51.973718,100,592.08564
77.829999,100,592.637425
60.503798,100,593.224453
62.625275,100,593.780892
28.882034,100,594.293776
63.640619,100,594.763005
68.559304,100,595.231931
61.837161,100,595.703719
84.137698,100,596.205816
61.969594,100,596.687804
75.451291,100,597.167729
70.067162,100,597.636963
79.990444,100,598.148704
65.196754,100,598.662567
83.485811,100,599.15535
51.953027,100,599.775209
78.321129,100,600.350264
55.448119,100,600.950687
54.462251,100,601.793705
84.807981,100,602.558509
59.127088,100,603.379506
79.770112,100,603.920669
80.519579,100,604.407789
45.330404,100,604.891475
61.016414,100,605.451257
81.316434,100,606.008253
56.143967,100,606.474999
64.955431,100,607.022303
48.542568,100,607.583808
39.995187,100,608.062937
80.813612,100,608.521194
63.732415,100,609.008647
85.094988,100,609.6368
53.493859,100,610.146184
82.262785,100,610.638743
72.646951,100,611.13377
71.795101,100,611.650157
66.533397,100,612.203003
69.890958,100,612.722933
69.780362,100,613.429668
78.686656,100,613.980605
72.747932,100,614.501659
80.582312,100,615.010345
85.107986,100,615.627434
72.845266,100,616.255667
69.696072,100,616.88547
38.401975,100,617.478009
79.173459,100,617.993891
79.586267,100,618.519767
49.80969,100,618.999843
79.319695,100,619.541224
81.11204,100,620.098879
67.247695,100,620.651221
65.957284,100,621.195331
80.312965,100,621.697161
81.938456,100,622.244557
59.271751,100,622.790085
76.739741,100,623.333836
82.499007,100,623.89537
80.574382,100,624.446847
84.994716,100,625.019052
79.092698,100,625.54896
53.889599,100,626.107859
83.13346,100,626.714061
61.038946,100,627.253962
60.548643,100,627.804724
71.69286,100,628.403128
65.486929,100,628.944183
75.345271,100,629.467208
80.306925,100,630.044917
77.799527,100,630.641538
81.385626,100,631.226595
81.581162,100,631.947862
71.50636,100,632.683207
74.888768,100,633.288986
82.73489,100,633.907519
50.813083,100,634.572301
69.97289,100,635.250612
60.864283,100,635.820446
51.618777,100,636.668166
56.298451,100,637.36986
61.66265,100,637.874621
53.406427,100,638.480953
78.173604,100,638.981006
79.0258,100,639.487289
61.721244,100,640.161125
79.119471,100,640.753301
83.555867,100,641.267804
69.354732,100,641.756765
78.982714,100,642.257549
67.183346,100,642.738412
79.317606,100,643.214333
79.94832,100,643.692513
78.569852,100,644.249356
76.542478,100,644.805912
77.238997,100,645.312563
76.123739,100,645.816
45.853106,100,646.298525
81.849879,100,646.778361
82.813411,100,647.329782
77.492699,100,647.923423
66.456305,100,648.682118
62.874349,100,649.188559
68.335308,100,649.681284
67.34968,100,650.166445
64.371408,100,650.645039
54.797458,100,651.217778
73.461462,100,651.72736
63.487959,100,652.291419
85.583255,100,652.775827
82.221723,100,653.340909
45.544953,100,653.875329
63.907504,100,654.501217
79.22178,100,655.017436
79.504395,100,655.541642
57.912637,100,656.028364
82.640936,100,656.53223
72.013097,100,657.032604
81.577411,100,657.632926
81.873446,100,658.149087
83.80681,100,658.688336
65.352556,100,659.167234
56.280679,100,659.668064
77.959709,100,660.196054
61.352559,100,660.701579
75.860474,100,661.228975
70.425983,100,661.792945
84.835927,100,662.326542
48.39226,100,662.817703
50.927493,100,663.392369
61.590786,100,663.945648
51.821616,100,664.46443
62.223323,100,665.002319
78.890408,100,665.580065
83.850915,100,666.184713
67.643052,100,666.756715
