#{"t_start": 1683711024.0167513, "env_id": "TestEnvironment-v1"}
r,l,t
63.004364,100,587.342016
76.153436,100,587.878444
47.01227,100,588.420576
68.702281,100,588.959875
66.821718,100,589.577477
63.609074,100,590.131284
63.825038,100,590.711435
73.499897,100,591.279484
80.548861,100,591.854506
56.658379,100,592.361567
71.331517,100,592.866844
55.727307,100,593.380878
83.191243,100,593.965411
74.213266,100,594.460947
81.62718,100,595.008499
57.341042,100,595.533885
52.566588,100,596.041732
81.956006,100,596.567505
82.97124,100,597.092497
39.704459,100,597.597816
41.397456,100,598.128186
84.818676,100,598.6427
79.152724,100,599.222794
81.342724,100,599.823589
70.343084,100,600.417387
70.728926,100,600.95023
78.565372,100,601.523597
83.496263,100,602.063509
60.706116,100,602.601803
65.471888,100,603.150468
54.42754,100,603.706047
81.282911,100,604.260074
56.471521,100,604.765266
66.574663,100,605.284553
58.90599,100,605.805758
69.625435,100,606.410968
75.769693,100,606.925953
43.631826,100,607.443424
72.380634,100,607.967869
60.288702,100,608.48453
75.472668,100,609.018585
76.159645,100,609.548482
49.318259,100,610.098954
69.871756,100,610.603816
45.881865,100,611.12281
71.13945,100,611.654033
74.465284,100,612.226745
65.161976,100,612.796614
82.892152,100,613.375685
49.469818,100,613.881651
65.436856,100,614.369911
76.572384,100,614.880344
67.431086,100,615.382589
68.665795,100,615.907807
75.444636,100,616.421416
74.337692,100,616.956361
79.030091,100,617.506035
75.487486,100,618.024819
72.609264,100,618.529778
75.32595,100,619.065538
76.99221,100,619.593732
67.48336,100,620.097344
47.779638,100,620.673572
67.254353,100,621.158088
52.251932,100,621.66941
43.391282,100,622.191562
76.935366,100,622.774189
80.099212,100,623.324608
48.976225,100,623.872959
46.627501,100,624.370792
69.811569,100,624.910326
81.751213,100,625.477702
72.43148,100,626.02329
59.036944,100,626.546286
65.797518,100,627.045613
52.90285,100,627.530169
55.563186,100,628.078003
82.249717,100,628.67159
50.679446,100,629.194793
79.257258,100,629.736852
55.511478,100,630.26855
77.864571,100,630.838546
46.499944,100,631.384191
49.203945,100,631.870186
59.282197,100,632.397424
51.93068,100,632.925062
52.667549,100,633.468619
70.48853,100,634.013045
60.48834,100,634.587912
37.803804,100,635.142849
57.348432,100,635.668994
67.264356,100,636.213512
60.47724,100,636.781644
74.438539,100,637.322227
74.042133,100,637.885149
49.805412,100,638.434259
62.837136,100,638.93593
55.223879,100,639.451465
51.54618,100,639.986925
84.320847,100,640.550508
61.584472,100,641.051291
80.701354,100,641.581372
38.782931,100,642.086056
81.932865,100,642.606553
82.052551,100,643.173007
71.228863,100,643.670954
45.824604,100,644.166836
74.433452,100,644.664666
80.807847,100,645.202816
82.951074,100,645.717729
63.45993,100,646.266427
